image_id,qid,answer,ablate_cells,board_rows,board_cols,board
quad_w_queen_038,q1,0,"[[3, 0]]",8,8,b_rook|black_sq|white_sq|b_queen|b_king|b_bishop|white_sq|b_rook/b_pawn|b_bishop|black_sq|b_pawn|black_sq|b_pawn|b_pawn|white_sq/white_sq|black_sq|b_knight|black_sq|white_sq|b_knight|white_sq|black_sq/w_queen|w_pawn|b_pawn|white_sq|b_pawn|white_sq|black_sq|white_sq/white_sq|w_pawn|white_sq|w_pawn|white_sq|w_pawn|b_pawn|w_pawn/w_knight|white_sq|black_sq|white_sq|w_bishop|white_sq|black_sq|white_sq/white_sq|black_sq|w_pawn|black_sq|w_pawn|black_sq|white_sq|black_sq/w_rook|white_sq|black_sq|white_sq|w_king|w_bishop|w_knight|w_rook
quad_w_queen_039,q1,2,"[[4, 1]]",8,8,white_sq|black_sq|b_rook|black_sq|white_sq|b_queen|b_king|b_rook/b_pawn|white_sq|b_pawn|b_knight|b_pawn|white_sq|b_bishop|b_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|b_pawn|b_pawn|b_knight/black_sq|b_pawn|black_sq|b_pawn|black_sq|w_pawn|black_sq|white_sq/white_sq|w_queen|white_sq|w_pawn|white_sq|black_sq|b_bishop|black_sq/black_sq|w_pawn|w_pawn|white_sq|w_pawn|w_knight|w_pawn|white_sq/w_pawn|black_sq|white_sq|black_sq|w_bishop|black_sq|white_sq|w_pawn/w_rook|w_knight|w_bishop|white_sq|w_king|white_sq|w_rook|white_sq
quad_w_queen_040,q1,1,"[[0, 6]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_queen|b_rook/black_sq|white_sq|b_king|b_rook|black_sq|white_sq|b_bishop|b_pawn/b_bishop|b_pawn|white_sq|black_sq|b_pawn|b_knight|white_sq|black_sq/w_bishop|w_bishop|black_sq|b_pawn|w_pawn|b_pawn|b_knight|white_sq/w_pawn|black_sq|white_sq|w_pawn|w_pawn|black_sq|b_pawn|black_sq/black_sq|white_sq|w_pawn|white_sq|black_sq|white_sq|w_pawn|w_pawn/white_sq|black_sq|white_sq|w_king|white_sq|black_sq|white_sq|black_sq/w_rook|w_knight|black_sq|white_sq|black_sq|white_sq|w_knight|w_rook
quad_w_queen_041,q1,0,"[[3, 0]]",8,8,white_sq|black_sq|white_sq|black_sq|b_king|b_rook|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq/white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/w_queen|white_sq|b_rook|white_sq|black_sq|white_sq|black_sq|w_pawn/b_pawn|black_sq|b_pawn|black_sq|w_bishop|b_pawn|white_sq|black_sq/w_pawn|b_pawn|black_sq|white_sq|b_bishop|white_sq|black_sq|b_queen/w_knight|black_sq|white_sq|w_pawn|w_king|w_pawn|white_sq|black_sq/black_sq|w_rook|w_bishop|white_sq|black_sq|white_sq|w_rook|white_sq
quad_w_queen_042,q1,3,"[[4, 6]]",8,8,b_king|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_rook/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_bishop|b_pawn/b_rook|b_pawn|white_sq|black_sq|white_sq|b_pawn|white_sq|black_sq/b_pawn|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq/white_sq|black_sq|white_sq|w_pawn|b_pawn|black_sq|w_queen|black_sq/w_bishop|white_sq|w_pawn|white_sq|w_pawn|white_sq|w_pawn|white_sq/w_pawn|black_sq|white_sq|w_rook|w_bishop|black_sq|white_sq|w_pawn/black_sq|white_sq|w_king|white_sq|black_sq|white_sq|black_sq|w_rook
quad_w_queen_043,q1,1,"[[2, 4]]",8,8,b_rook|black_sq|white_sq|b_queen|b_king|b_bishop|b_rook|black_sq/black_sq|b_pawn|black_sq|b_bishop|b_pawn|b_pawn|b_pawn|b_pawn/white_sq|black_sq|white_sq|black_sq|w_queen|black_sq|white_sq|black_sq/b_pawn|white_sq|b_pawn|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|b_knight|w_pawn|w_pawn|white_sq|black_sq|b_knight|black_sq/w_pawn|w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn/white_sq|black_sq|white_sq|black_sq|w_pawn|w_pawn|w_pawn|black_sq/w_rook|w_knight|w_bishop|white_sq|w_king|w_bishop|w_knight|w_rook
quad_w_queen_044,q1,2,"[[5, 0]]",8,8,white_sq|black_sq|white_sq|black_sq|b_king|black_sq|b_rook|black_sq/b_bishop|white_sq|black_sq|white_sq|black_sq|white_sq|b_pawn|white_sq/b_knight|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/w_pawn|white_sq|black_sq|white_sq|b_pawn|b_queen|black_sq|white_sq/white_sq|black_sq|w_pawn|black_sq|white_sq|black_sq|b_pawn|b_pawn/w_queen|white_sq|black_sq|white_sq|w_bishop|w_knight|black_sq|b_bishop/white_sq|black_sq|white_sq|black_sq|white_sq|w_king|white_sq|black_sq/black_sq|b_rook|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq
quad_w_queen_045,q1,2,"[[7, 3]]",8,8,b_rook|b_knight|b_bishop|b_queen|white_sq|b_bishop|white_sq|black_sq/b_pawn|b_pawn|black_sq|b_pawn|b_pawn|b_king|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|b_pawn|w_knight|b_rook/black_sq|white_sq|b_pawn|white_sq|black_sq|b_knight|w_bishop|b_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|w_pawn/w_pawn|white_sq|black_sq|w_pawn|w_pawn|white_sq|black_sq|white_sq/white_sq|w_pawn|w_pawn|black_sq|w_knight|w_pawn|white_sq|black_sq/w_rook|white_sq|black_sq|w_queen|w_king|w_bishop|black_sq|w_rook
quad_w_queen_046,q1,0,"[[2, 3]]",8,8,white_sq|b_knight|b_queen|black_sq|b_king|black_sq|b_knight|b_rook/b_rook|white_sq|black_sq|b_pawn|black_sq|b_bishop|b_bishop|b_pawn/white_sq|b_pawn|b_pawn|w_queen|white_sq|black_sq|white_sq|black_sq/b_pawn|white_sq|black_sq|w_pawn|b_pawn|white_sq|w_pawn|white_sq/white_sq|w_pawn|w_pawn|w_knight|white_sq|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|white_sq|b_pawn|w_pawn|black_sq|white_sq/w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/w_rook|white_sq|black_sq|white_sq|w_king|w_bishop|w_knight|w_rook
quad_w_queen_047,q1,3,"[[7, 7]]",8,8,b_rook|black_sq|white_sq|black_sq|b_king|black_sq|b_rook|black_sq/black_sq|b_pawn|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|b_bishop|b_bishop|black_sq|white_sq|black_sq/b_pawn|white_sq|w_bishop|b_pawn|black_sq|b_queen|black_sq|white_sq/w_pawn|black_sq|white_sq|w_rook|white_sq|b_pawn|white_sq|b_pawn/black_sq|white_sq|w_king|w_pawn|b_pawn|white_sq|black_sq|w_knight/white_sq|black_sq|w_pawn|black_sq|white_sq|black_sq|w_pawn|w_pawn/black_sq|w_knight|black_sq|white_sq|black_sq|w_bishop|w_rook|w_queen
quad_w_queen_048,q1,1,"[[3, 5]]",8,8,white_sq|black_sq|b_bishop|black_sq|b_king|b_rook|white_sq|black_sq/b_rook|white_sq|black_sq|white_sq|black_sq|white_sq|b_pawn|white_sq/b_knight|black_sq|white_sq|black_sq|white_sq|b_pawn|b_knight|black_sq/b_pawn|white_sq|black_sq|white_sq|b_pawn|w_queen|black_sq|white_sq/b_pawn|black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq|black_sq/black_sq|white_sq|w_pawn|white_sq|black_sq|w_pawn|w_pawn|white_sq/white_sq|black_sq|w_king|w_bishop|white_sq|black_sq|w_bishop|w_rook/w_rook|w_knight|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq
quad_w_queen_049,q1,1,"[[2, 4]]",8,8,white_sq|black_sq|b_bishop|black_sq|white_sq|black_sq|white_sq|b_rook/b_rook|white_sq|b_pawn|b_king|black_sq|white_sq|b_bishop|white_sq/white_sq|black_sq|white_sq|b_queen|w_queen|b_pawn|white_sq|black_sq/b_pawn|w_knight|black_sq|w_bishop|b_pawn|white_sq|w_bishop|b_pawn/white_sq|w_pawn|white_sq|b_knight|white_sq|black_sq|white_sq|b_knight/black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|w_pawn|w_pawn/w_pawn|black_sq|w_pawn|black_sq|white_sq|black_sq|white_sq|w_rook/w_rook|white_sq|black_sq|white_sq|black_sq|white_sq|w_king|white_sq
quad_w_queen_050,q1,0,"[[1, 3]]",8,8,b_rook|b_knight|white_sq|black_sq|b_king|black_sq|b_knight|black_sq/black_sq|b_pawn|black_sq|w_queen|b_pawn|b_pawn|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_bishop/black_sq|white_sq|b_pawn|b_pawn|black_sq|white_sq|black_sq|b_rook/b_pawn|black_sq|white_sq|w_pawn|white_sq|black_sq|b_pawn|black_sq/w_pawn|white_sq|w_pawn|white_sq|black_sq|white_sq|w_pawn|white_sq/white_sq|w_pawn|white_sq|black_sq|w_bishop|w_rook|white_sq|w_knight/w_rook|white_sq|black_sq|w_king|w_bishop|white_sq|black_sq|white_sq
quad_w_queen_051,q1,3,"[[5, 5]]",8,8,white_sq|black_sq|b_rook|b_king|white_sq|b_rook|white_sq|black_sq/b_pawn|white_sq|black_sq|b_knight|black_sq|white_sq|b_pawn|b_pawn/white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|b_bishop|black_sq|white_sq|black_sq|w_pawn/w_pawn|black_sq|white_sq|black_sq|b_pawn|black_sq|b_pawn|black_sq/w_bishop|white_sq|w_pawn|white_sq|b_bishop|w_queen|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|w_pawn|w_pawn|white_sq|w_rook/w_rook|white_sq|black_sq|white_sq|w_king|white_sq|w_knight|white_sq
quad_w_queen_052,q1,2,"[[4, 0]]",8,8,white_sq|black_sq|white_sq|b_king|white_sq|b_bishop|b_rook|b_rook/b_queen|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/b_bishop|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|b_pawn/w_pawn|white_sq|b_pawn|white_sq|black_sq|white_sq|b_pawn|white_sq/w_queen|black_sq|white_sq|w_pawn|white_sq|black_sq|white_sq|w_pawn/black_sq|white_sq|black_sq|w_pawn|w_bishop|white_sq|black_sq|white_sq/white_sq|w_pawn|w_rook|black_sq|white_sq|w_pawn|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|w_king|w_bishop|w_knight|white_sq
quad_w_queen_053,q1,3,"[[5, 4]]",8,8,b_rook|black_sq|white_sq|black_sq|b_king|b_bishop|white_sq|b_rook/black_sq|b_pawn|black_sq|white_sq|black_sq|b_pawn|b_pawn|b_pawn/white_sq|b_knight|b_pawn|b_pawn|b_queen|black_sq|white_sq|b_knight/black_sq|white_sq|black_sq|w_knight|black_sq|white_sq|black_sq|w_pawn/b_pawn|w_pawn|white_sq|black_sq|w_pawn|w_pawn|white_sq|black_sq/w_bishop|white_sq|black_sq|w_pawn|w_queen|white_sq|black_sq|w_pawn/w_pawn|black_sq|w_pawn|w_knight|white_sq|black_sq|white_sq|black_sq/w_rook|white_sq|black_sq|w_king|black_sq|w_bishop|black_sq|w_rook
quad_w_queen_054,q1,2,"[[5, 1]]",8,8,b_bishop|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|b_rook|b_king|black_sq|white_sq|b_knight/black_sq|b_pawn|black_sq|b_rook|black_sq|white_sq|b_pawn|b_pawn/w_pawn|black_sq|white_sq|w_pawn|w_pawn|b_pawn|white_sq|w_pawn/black_sq|w_queen|w_pawn|white_sq|black_sq|w_bishop|black_sq|white_sq/white_sq|black_sq|white_sq|w_king|w_pawn|black_sq|white_sq|w_rook/w_bishop|white_sq|black_sq|white_sq|w_knight|white_sq|black_sq|white_sq
quad_w_queen_055,q1,3,"[[5, 7]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|b_bishop|white_sq|b_pawn|b_rook/white_sq|black_sq|white_sq|b_pawn|b_king|black_sq|white_sq|b_knight/b_pawn|white_sq|black_sq|white_sq|black_sq|b_pawn|w_pawn|white_sq/b_knight|b_pawn|white_sq|black_sq|white_sq|black_sq|b_bishop|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|w_rook|w_queen/white_sq|w_bishop|white_sq|black_sq|w_king|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_knight|white_sq
quad_w_queen_056,q1,1,"[[2, 6]]",8,8,white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_pawn|white_sq/white_sq|black_sq|white_sq|b_pawn|white_sq|b_king|w_queen|black_sq/black_sq|white_sq|black_sq|white_sq|w_knight|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|w_pawn|white_sq|b_queen|w_bishop|w_pawn/black_sq|white_sq|b_knight|white_sq|black_sq|w_pawn|black_sq|white_sq/b_rook|black_sq|w_rook|w_pawn|white_sq|w_bishop|white_sq|w_rook/black_sq|white_sq|black_sq|white_sq|w_king|white_sq|black_sq|white_sq
quad_w_queen_057,q1,2,"[[4, 1]]",8,8,b_rook|black_sq|b_bishop|b_queen|white_sq|b_bishop|white_sq|b_rook/black_sq|b_pawn|black_sq|b_king|black_sq|b_pawn|black_sq|b_pawn/white_sq|black_sq|b_knight|black_sq|white_sq|b_knight|white_sq|black_sq/b_pawn|white_sq|b_pawn|b_pawn|b_pawn|w_pawn|b_pawn|white_sq/w_pawn|w_queen|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_bishop/white_sq|w_pawn|w_pawn|w_pawn|w_pawn|black_sq|white_sq|w_pawn/w_rook|w_knight|w_bishop|white_sq|black_sq|w_king|w_knight|w_rook
quad_w_queen_058,q1,2,"[[4, 2]]",8,8,b_rook|black_sq|white_sq|b_king|white_sq|b_rook|white_sq|black_sq/b_pawn|white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq/white_sq|w_pawn|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq/black_sq|white_sq|b_pawn|b_bishop|black_sq|white_sq|b_pawn|white_sq/w_pawn|black_sq|w_queen|w_pawn|white_sq|black_sq|white_sq|b_pawn/b_knight|white_sq|black_sq|b_pawn|w_pawn|w_pawn|b_bishop|w_knight/white_sq|black_sq|white_sq|w_king|white_sq|black_sq|white_sq|black_sq/w_rook|white_sq|w_bishop|white_sq|black_sq|w_rook|black_sq|w_bishop
quad_w_queen_059,q1,1,"[[3, 6]]",8,8,b_rook|b_knight|b_bishop|b_queen|b_king|b_bishop|b_knight|b_rook/b_pawn|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|b_pawn/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_queen|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq/black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|black_sq|white_sq/w_pawn|w_pawn|w_pawn|w_pawn|white_sq|w_pawn|white_sq|w_pawn/w_rook|w_knight|w_bishop|white_sq|w_king|w_bishop|w_knight|w_rook
quad_w_queen_060,q1,3,"[[7, 6]]",8,8,white_sq|black_sq|b_bishop|b_queen|b_king|black_sq|b_knight|b_rook/b_rook|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|b_pawn|w_pawn|b_pawn/b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/w_knight|black_sq|w_pawn|black_sq|b_pawn|b_bishop|w_pawn|black_sq/w_pawn|white_sq|black_sq|b_knight|b_pawn|white_sq|black_sq|white_sq/w_rook|w_pawn|white_sq|black_sq|w_pawn|black_sq|w_bishop|black_sq/black_sq|white_sq|w_bishop|w_king|black_sq|white_sq|w_queen|w_rook
quad_w_queen_061,q1,0,"[[3, 3]]",8,8,b_rook|b_knight|b_bishop|black_sq|white_sq|b_king|white_sq|black_sq/black_sq|b_pawn|black_sq|white_sq|b_bishop|white_sq|black_sq|white_sq/b_pawn|b_knight|white_sq|b_pawn|w_pawn|b_rook|white_sq|b_pawn/b_queen|white_sq|b_pawn|w_queen|black_sq|white_sq|black_sq|white_sq/white_sq|w_pawn|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq/w_bishop|white_sq|black_sq|white_sq|w_pawn|w_knight|w_knight|white_sq/w_pawn|black_sq|w_pawn|black_sq|white_sq|w_pawn|w_pawn|black_sq/w_rook|w_king|black_sq|white_sq|black_sq|w_bishop|black_sq|white_sq
quad_w_queen_062,q1,0,"[[2, 2]]",8,8,b_rook|black_sq|white_sq|b_queen|b_king|b_bishop|b_knight|black_sq/black_sq|white_sq|b_pawn|b_bishop|b_pawn|b_pawn|b_pawn|white_sq/white_sq|black_sq|w_queen|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq|b_pawn|white_sq/white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|w_bishop|black_sq|w_pawn|b_rook|white_sq/w_pawn|black_sq|w_pawn|w_pawn|white_sq|b_knight|w_pawn|w_pawn/black_sq|white_sq|w_rook|white_sq|black_sq|w_king|black_sq|w_rook
quad_w_queen_063,q1,3,"[[6, 7]]",8,8,b_rook|b_knight|white_sq|black_sq|white_sq|black_sq|b_king|black_sq/black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|b_pawn|b_rook/b_pawn|black_sq|b_bishop|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|b_pawn|black_sq|w_pawn|b_bishop|white_sq|black_sq|b_pawn/white_sq|w_pawn|b_queen|b_pawn|white_sq|w_bishop|w_pawn|w_pawn/w_knight|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_bishop/w_pawn|black_sq|white_sq|w_knight|white_sq|black_sq|white_sq|w_queen/w_rook|white_sq|black_sq|w_king|black_sq|white_sq|black_sq|white_sq
quad_w_queen_064,q1,2,"[[7, 2]]",8,8,b_rook|b_knight|b_bishop|b_queen|b_king|black_sq|b_knight|b_rook/black_sq|white_sq|w_bishop|b_pawn|b_pawn|b_pawn|black_sq|white_sq/b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq/black_sq|w_knight|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn/white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|w_pawn|black_sq/w_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_pawn/white_sq|black_sq|w_pawn|w_pawn|b_knight|w_pawn|w_bishop|w_rook/black_sq|white_sq|w_queen|white_sq|black_sq|w_king|black_sq|white_sq
quad_w_queen_065,q1,1,"[[0, 4]]",8,8,b_rook|b_knight|white_sq|black_sq|w_queen|b_bishop|b_rook|black_sq/black_sq|white_sq|b_pawn|b_king|b_knight|white_sq|b_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|w_pawn|black_sq|white_sq|b_pawn|w_knight|w_bishop|b_pawn/white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq|w_pawn|w_pawn/black_sq|white_sq|w_pawn|b_bishop|black_sq|w_pawn|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|w_pawn|black_sq|w_king|w_rook/black_sq|white_sq|black_sq|white_sq|black_sq|w_bishop|black_sq|white_sq
quad_w_queen_066,q1,1,"[[2, 6]]",8,8,b_rook|b_knight|b_bishop|b_queen|b_king|b_bishop|b_knight|b_rook/b_pawn|white_sq|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn|b_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_queen|black_sq/black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|w_knight|black_sq|white_sq/w_pawn|w_pawn|w_pawn|w_pawn|w_pawn|w_pawn|w_pawn|w_pawn/w_rook|w_knight|w_bishop|white_sq|w_king|w_bishop|black_sq|w_rook
quad_w_queen_067,q1,0,"[[1, 3]]",8,8,white_sq|black_sq|white_sq|black_sq|b_king|b_rook|white_sq|black_sq/black_sq|white_sq|black_sq|w_queen|black_sq|b_pawn|black_sq|white_sq/white_sq|b_pawn|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|b_rook|white_sq|black_sq|white_sq|black_sq|w_pawn/b_pawn|black_sq|b_pawn|black_sq|w_bishop|b_pawn|white_sq|black_sq/w_pawn|b_pawn|black_sq|white_sq|b_bishop|white_sq|black_sq|b_queen/w_knight|black_sq|white_sq|w_pawn|w_king|w_pawn|white_sq|black_sq/black_sq|w_rook|w_bishop|white_sq|black_sq|white_sq|w_rook|white_sq
quad_w_queen_068,q1,0,"[[0, 0]]",8,8,w_queen|b_knight|b_bishop|b_queen|b_king|b_bishop|b_rook|black_sq/b_rook|white_sq|b_pawn|white_sq|black_sq|white_sq|b_pawn|b_pawn/white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|black_sq/b_pawn|white_sq|black_sq|b_pawn|black_sq|b_pawn|b_knight|white_sq/w_pawn|black_sq|white_sq|black_sq|white_sq|w_knight|white_sq|black_sq/black_sq|white_sq|w_pawn|w_pawn|w_pawn|w_pawn|black_sq|white_sq/white_sq|w_pawn|white_sq|black_sq|white_sq|black_sq|w_pawn|w_pawn/w_rook|w_knight|black_sq|white_sq|w_king|w_bishop|w_rook|white_sq
quad_w_queen_069,q1,1,"[[2, 7]]",8,8,white_sq|black_sq|b_rook|black_sq|white_sq|b_rook|white_sq|black_sq/b_pawn|white_sq|black_sq|b_pawn|black_sq|white_sq|b_king|b_pawn/b_knight|b_pawn|white_sq|black_sq|white_sq|black_sq|b_pawn|w_queen/black_sq|w_bishop|black_sq|white_sq|black_sq|white_sq|b_bishop|b_knight/b_queen|black_sq|white_sq|b_pawn|w_pawn|b_pawn|white_sq|black_sq/black_sq|b_bishop|w_knight|white_sq|black_sq|w_pawn|black_sq|w_pawn/white_sq|black_sq|w_pawn|black_sq|w_king|black_sq|white_sq|black_sq/w_rook|white_sq|black_sq|white_sq|black_sq|white_sq|w_knight|w_rook
quad_w_queen_070,q1,0,"[[0, 2]]",8,8,b_rook|black_sq|w_queen|black_sq|b_queen|b_bishop|b_knight|b_rook/black_sq|b_pawn|black_sq|b_king|b_pawn|white_sq|black_sq|b_pawn/white_sq|black_sq|b_knight|b_pawn|white_sq|b_pawn|white_sq|black_sq/b_pawn|w_pawn|b_pawn|white_sq|black_sq|b_bishop|b_pawn|white_sq/w_knight|black_sq|w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/w_pawn|white_sq|black_sq|white_sq|black_sq|w_knight|black_sq|w_pawn/white_sq|black_sq|white_sq|w_pawn|w_pawn|w_pawn|w_pawn|black_sq/w_rook|white_sq|w_bishop|white_sq|w_king|w_bishop|w_rook|white_sq
quad_w_queen_071,q1,2,"[[4, 2]]",8,8,white_sq|black_sq|b_bishop|b_king|white_sq|b_bishop|b_knight|black_sq/b_rook|b_pawn|black_sq|b_pawn|black_sq|white_sq|black_sq|white_sq/b_knight|black_sq|white_sq|black_sq|b_pawn|black_sq|white_sq|b_rook/b_pawn|white_sq|b_queen|white_sq|black_sq|w_pawn|black_sq|b_pawn/w_pawn|w_pawn|w_queen|black_sq|white_sq|b_pawn|w_pawn|w_pawn/w_knight|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|w_bishop/w_rook|w_bishop|white_sq|w_pawn|w_knight|black_sq|white_sq|black_sq/black_sq|white_sq|black_sq|white_sq|black_sq|w_king|black_sq|w_rook
quad_w_queen_072,q1,2,"[[4, 0]]",8,8,white_sq|b_knight|white_sq|b_queen|white_sq|black_sq|white_sq|b_rook/black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|w_rook|white_sq/white_sq|black_sq|white_sq|b_king|w_knight|b_knight|white_sq|black_sq/black_sq|white_sq|b_pawn|white_sq|black_sq|w_pawn|black_sq|white_sq/w_queen|black_sq|white_sq|w_pawn|b_pawn|black_sq|white_sq|b_pawn/black_sq|white_sq|black_sq|w_pawn|black_sq|white_sq|black_sq|w_pawn/w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_bishop|white_sq|black_sq|w_king|black_sq|white_sq
quad_w_queen_073,q1,0,"[[0, 1]]",8,8,white_sq|w_queen|white_sq|black_sq|b_king|black_sq|b_knight|b_rook/b_rook|b_pawn|black_sq|white_sq|black_sq|b_pawn|b_bishop|b_pawn/white_sq|black_sq|b_pawn|black_sq|b_knight|black_sq|white_sq|black_sq/b_pawn|white_sq|w_pawn|b_pawn|black_sq|b_bishop|black_sq|white_sq/white_sq|black_sq|white_sq|b_pawn|w_pawn|black_sq|white_sq|b_queen/w_pawn|w_pawn|w_knight|w_king|black_sq|white_sq|w_pawn|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|w_pawn|white_sq|w_pawn/w_rook|white_sq|w_bishop|white_sq|black_sq|w_bishop|w_knight|w_rook
quad_w_queen_074,q1,0,"[[2, 3]]",8,8,white_sq|black_sq|white_sq|b_queen|b_king|black_sq|white_sq|b_rook/b_rook|white_sq|black_sq|white_sq|black_sq|b_pawn|b_bishop|b_pawn/white_sq|b_pawn|white_sq|w_queen|white_sq|black_sq|white_sq|black_sq/black_sq|w_pawn|black_sq|b_pawn|b_pawn|white_sq|black_sq|white_sq/white_sq|black_sq|white_sq|black_sq|white_sq|b_knight|b_pawn|w_pawn/w_rook|white_sq|black_sq|b_bishop|w_pawn|w_pawn|w_pawn|white_sq/white_sq|w_pawn|white_sq|w_king|white_sq|black_sq|white_sq|black_sq/black_sq|w_knight|w_bishop|white_sq|black_sq|w_bishop|black_sq|w_rook
quad_w_queen_075,q1,0,"[[1, 2]]",8,8,b_rook|b_knight|b_bishop|b_queen|b_king|b_bishop|white_sq|b_rook/black_sq|white_sq|w_queen|b_pawn|b_knight|b_pawn|black_sq|b_pawn/white_sq|black_sq|white_sq|black_sq|white_sq|black_sq|b_pawn|black_sq/b_pawn|b_pawn|b_pawn|white_sq|b_pawn|white_sq|black_sq|white_sq/white_sq|black_sq|w_pawn|black_sq|white_sq|black_sq|white_sq|black_sq/black_sq|white_sq|w_knight|white_sq|black_sq|white_sq|w_pawn|w_knight/w_pawn|w_pawn|white_sq|w_pawn|w_pawn|w_pawn|white_sq|w_pawn/w_rook|white_sq|w_bishop|white_sq|w_king|w_bishop|black_sq|w_rook
