image_id,qid,answer,ablate_cells,board_rows,board_cols,board
0824,q3,1,"[[4, 0], [1, 7]]",10,10,0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0
0857,q3,1,"[[9, 0], [4, 7]]",10,10,0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0
0889,q3,0,"[[1, 0], [2, 7]]",10,10,0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0
0905,q3,1,"[[6, 0], [4, 7]]",10,10,0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0
0907,q3,0,"[[0, 0], [1, 7]]",10,10,Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0
0909,q3,0,"[[6, 0], [9, 7]]",10,10,0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0
0938,q3,1,"[[7, 0], [2, 7]]",10,10,0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0
0944,q3,1,"[[6, 0], [3, 7]]",10,10,0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0
0964,q3,1,"[[8, 0], [4, 7]]",10,10,0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0
0987,q3,1,"[[5, 0], [2, 7]]",10,10,0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0
1054,q3,0,"[[2, 0], [3, 7]]",10,10,0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0
1078,q3,0,"[[6, 0], [7, 7]]",10,10,0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0
1080,q3,0,"[[4, 0], [7, 7]]",10,10,0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0
1083,q3,1,"[[3, 0], [2, 7]]",10,10,0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0
1089,q3,1,"[[3, 0], [2, 7]]",10,10,0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0
1118,q3,0,"[[4, 0], [6, 7]]",10,10,0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0
1179,q3,1,"[[5, 0], [1, 8]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0
1182,q3,1,"[[10, 0], [9, 8]]",11,11,0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0
1233,q3,0,"[[6, 0], [7, 8]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0
1244,q3,0,"[[1, 0], [8, 8]]",11,11,0|0|0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0
1273,q3,0,"[[0, 0], [6, 8]]",11,11,Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0
1289,q3,1,"[[10, 0], [3, 8]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0
1290,q3,1,"[[7, 0], [4, 8]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0|0
1292,q3,1,"[[10, 0], [3, 8]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0
1323,q3,1,"[[7, 0], [0, 8]]",11,11,0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0
1333,q3,1,"[[9, 0], [4, 8]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0
1395,q3,0,"[[5, 0], [8, 8]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1450,q3,0,"[[5, 0], [10, 8]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0
1453,q3,0,"[[5, 0], [6, 8]]",11,11,0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0
1473,q3,1,"[[9, 0], [8, 8]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0
1474,q3,1,"[[7, 0], [4, 8]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0|0
1483,q3,1,"[[6, 0], [0, 8]]",11,11,0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0
1487,q3,1,"[[9, 0], [8, 8]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0
1502,q3,0,"[[8, 0], [9, 8]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0
1512,q3,1,"[[7, 0], [5, 8]]",11,11,0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0
1532,q3,1,"[[9, 0], [5, 8]]",11,11,0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0
1555,q3,1,"[[8, 0], [7, 8]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0
1556,q3,0,"[[1, 0], [7, 8]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0
1568,q3,0,"[[7, 0], [9, 8]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|0|Q|0|0|0|0
1608,q3,1,"[[3, 0], [2, 8]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0
1609,q3,1,"[[3, 0], [0, 8]]",11,11,0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0
1621,q3,1,"[[5, 0], [3, 8]]",11,11,0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1623,q3,1,"[[8, 0], [6, 8]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1646,q3,1,"[[9, 0], [7, 8]]",11,11,0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0
1647,q3,1,"[[4, 0], [1, 8]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1664,q3,1,"[[2, 0], [0, 8]]",11,11,0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0
1691,q3,0,"[[0, 0], [1, 8]]",11,11,Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0
1696,q3,1,"[[9, 0], [7, 8]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1729,q3,0,"[[7, 0], [8, 8]]",11,11,0|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1731,q3,0,"[[1, 0], [7, 8]]",11,11,0|0|0|Q|0|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0
1741,q3,1,"[[5, 0], [2, 8]]",11,11,0|0|0|0|0|0|0|Q|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|Q|0|0|0|0|0|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|Q|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0
1798,q3,0,"[[1, 0], [6, 8]]",11,11,0|0|0|0|0|Q|0|0|0|0|0/Q|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|Q|0|0|0|0/0|0|0|0|Q|0|0|0|0|0|0/0|0|Q|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|Q|0|0/0|0|0|Q|0|0|0|0|0|0|0/0|0|0|0|0|0|0|0|0|0|0/0|0|0|0|0|0|0|Q|0|0|0/0|Q|0|0|0|0|0|0|0|0|0
