image_path,text_representation_start-position,q1-ans,q2-ans,q3-ans,q4-ans,q5-ans,q6-ans,q7-ans,q8-ans,q9-ans,q10-ans,q11-ans,q12-ans,q13-ans,q14-ans,q15-ans
images/0678/maze_0678.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1;1;1;0;1;0;1;1;1;1;1;0;1;1;1
1;0;1;0;1;0;1;0;0;0;1;0;0;0;1
1;0;1;0;1;1;1;0;1;0;1;1;1;0;1
1;0;0;0;1;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;0;0;1;0;0;0;0;0;1;0;1
1;1;1;1;1;1;1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;1;0;0;0;0;0;1
1;0;1;0;1;1;1;0;1;1;1;0;1;0;1
1;0;1;0;0;0;0;0;0;0;0;0;1;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1","(1, 0)","(11, 14)",13x15,85,110,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(11, 13)]","[(10, 14), (12, 14)]","[(1, 0), (1, 1), (1, 2), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (2, 3), (2, 5), (2, 11), (3, 1), (3, 3), (3, 5), (3, 7), (3, 8), (3, 9), (3, 11), (3, 12), (3, 13), (4, 1), (4, 3), (4, 7), (4, 9), (4, 13), (5, 1), (5, 2), (5, 3), (5, 5), (5, 6), (5, 7), (5, 9), (5, 10), (5, 11), (5, 13), (6, 1), (6, 5), (6, 11), (6, 13), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 13), (8, 7), (8, 13), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 7), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (10, 1), (10, 3), (10, 7), (10, 11), (10, 13), (11, 1), (11, 3), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (11, 13), (11, 14)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (1, 4), (1, 14), (2, 0), (2, 1), (2, 2), (2, 4), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 13), (2, 14), (3, 0), (3, 2), (3, 4), (3, 6), (3, 10), (3, 14), (4, 0), (4, 2), (4, 4), (4, 5), (4, 6), (4, 8), (4, 10), (4, 11), (4, 12), (4, 14), (5, 0), (5, 4), (5, 8), (5, 12), (5, 14), (6, 0), (6, 2), (6, 3), (6, 4), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10), (6, 12), (6, 14), (7, 0), (7, 6), (7, 12), (7, 14), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (8, 5), (8, 6), (8, 8), (8, 9), (8, 10), (8, 11), (8, 12), (8, 14), (9, 0), (9, 6), (9, 8), (9, 14), (10, 0), (10, 2), (10, 4), (10, 5), (10, 6), (10, 8), (10, 9), (10, 10), (10, 12), (10, 14), (11, 0), (11, 2), (11, 12), (12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (12, 12), (12, 13), (12, 14)]"
images/1621/maze_1621.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;1;0;1
1;1;1;0;1;0;1;0;1;0;1
1;0;1;0;0;0;1;0;1;0;1
1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1","(1, 0)","(5, 10)",7x11,31,46,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(5, 9)]","[(4, 10), (6, 10)]","[(1, 0), (1, 1), (1, 2), (1, 3), (1, 5), (1, 6), (1, 7), (1, 9), (2, 3), (2, 5), (2, 7), (2, 9), (3, 1), (3, 3), (3, 4), (3, 5), (3, 7), (3, 9), (4, 1), (4, 7), (4, 9), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 9), (5, 10)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 4), (1, 8), (1, 10), (2, 0), (2, 1), (2, 2), (2, 4), (2, 6), (2, 8), (2, 10), (3, 0), (3, 2), (3, 6), (3, 8), (3, 10), (4, 0), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 8), (4, 10), (5, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10)]"
images/1089/maze_1089.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;1;0;0;0;0;0;0;0;1
1;1;1;0;1;0;1;0;1;1;1;1;1;0;1
1;0;1;0;1;0;0;0;1;0;0;0;0;0;1
1;0;1;0;1;0;1;1;1;0;1;1;1;0;1
1;0;0;0;1;0;1;0;0;0;1;0;1;0;1
1;0;1;1;1;1;1;0;1;1;1;0;1;0;1
1;0;0;0;0;0;0;0;1;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1","(1, 0)","(7, 14)",9x15,57,78,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(7, 13)]","[(6, 14), (8, 14)]","[(1, 0), (1, 1), (1, 2), (1, 3), (1, 5), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (2, 3), (2, 5), (2, 7), (2, 13), (3, 1), (3, 3), (3, 5), (3, 6), (3, 7), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (4, 1), (4, 3), (4, 5), (4, 9), (4, 13), (5, 1), (5, 2), (5, 3), (5, 5), (5, 7), (5, 8), (5, 9), (5, 11), (5, 13), (6, 1), (6, 7), (6, 11), (6, 13), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (7, 14)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (1, 4), (1, 6), (1, 14), (2, 0), (2, 1), (2, 2), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 14), (3, 0), (3, 2), (3, 4), (3, 8), (3, 14), (4, 0), (4, 2), (4, 4), (4, 6), (4, 7), (4, 8), (4, 10), (4, 11), (4, 12), (4, 14), (5, 0), (5, 4), (5, 6), (5, 10), (5, 12), (5, 14), (6, 0), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 8), (6, 9), (6, 10), (6, 12), (6, 14), (7, 0), (7, 8), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14)]"
images/1987/maze_1987.jpg,"1;1;1;1;1;1;1
S;0;1;0;0;0;1
1;0;1;1;1;0;1
1;0;0;0;1;0;1
1;1;1;0;1;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;0;0;1;0;1
1;0;1;1;1;0;1
1;0;0;0;0;0;1
1;1;1;1;1;E;1","(1, 0)","(12, 5)",13x7,37,54,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(11, 5)]","[(12, 4), (12, 6)]","[(1, 0), (1, 1), (1, 3), (1, 4), (1, 5), (2, 1), (2, 5), (3, 1), (3, 2), (3, 3), (3, 5), (4, 3), (4, 5), (5, 1), (5, 3), (5, 5), (6, 1), (6, 3), (6, 5), (7, 1), (7, 3), (7, 5), (8, 1), (8, 3), (8, 5), (9, 1), (9, 2), (9, 3), (9, 5), (10, 1), (10, 5), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (12, 5)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 2), (1, 6), (2, 0), (2, 2), (2, 3), (2, 4), (2, 6), (3, 0), (3, 4), (3, 6), (4, 0), (4, 1), (4, 2), (4, 4), (4, 6), (5, 0), (5, 2), (5, 4), (5, 6), (6, 0), (6, 2), (6, 4), (6, 6), (7, 0), (7, 2), (7, 4), (7, 6), (8, 0), (8, 2), (8, 4), (8, 6), (9, 0), (9, 4), (9, 6), (10, 0), (10, 2), (10, 3), (10, 4), (10, 6), (11, 0), (11, 6), (12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 6)]"
images/1847/maze_1847.jpg,"1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;0;0;1;0;0;0;1
1;1;1;1;1;0;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;1;0;0;0;1;0;1
1;1;1;0;1;0;1;0;1;0;1
1;0;1;0;1;0;1;0;1;0;1
1;0;1;0;1;1;1;0;1;0;1
1;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;0;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1","(1, 0)","(11, 10)",13x11,61,82,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(11, 9)]","[(10, 10), (12, 10)]","[(1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 7), (1, 8), (1, 9), (2, 5), (2, 9), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 7), (3, 8), (3, 9), (4, 1), (4, 7), (4, 9), (5, 1), (5, 2), (5, 3), (5, 5), (5, 6), (5, 7), (5, 9), (6, 3), (6, 5), (6, 7), (6, 9), (7, 1), (7, 3), (7, 5), (7, 7), (7, 9), (8, 1), (8, 3), (8, 7), (8, 9), (9, 1), (9, 2), (9, 3), (9, 5), (9, 6), (9, 7), (9, 9), (10, 1), (10, 5), (10, 9), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (11, 7), (11, 8), (11, 9), (11, 10)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 6), (1, 10), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 6), (2, 7), (2, 8), (2, 10), (3, 0), (3, 6), (3, 10), (4, 0), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 8), (4, 10), (5, 0), (5, 4), (5, 8), (5, 10), (6, 0), (6, 1), (6, 2), (6, 4), (6, 6), (6, 8), (6, 10), (7, 0), (7, 2), (7, 4), (7, 6), (7, 8), (7, 10), (8, 0), (8, 2), (8, 4), (8, 5), (8, 6), (8, 8), (8, 10), (9, 0), (9, 4), (9, 8), (9, 10), (10, 0), (10, 2), (10, 3), (10, 4), (10, 6), (10, 7), (10, 8), (10, 10), (11, 0), (11, 6), (12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10)]"
images/0987/maze_0987.jpg,"1;1;1;1;1;1;1
S;0;0;0;1;0;1
1;1;1;0;1;0;1
1;0;1;0;1;0;1
1;0;1;0;1;0;1
1;0;0;0;0;0;1
1;1;1;1;1;E;1","(1, 0)","(6, 5)",7x7,19,30,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(5, 5)]","[(6, 4), (6, 6)]","[(1, 0), (1, 1), (1, 2), (1, 3), (1, 5), (2, 3), (2, 5), (3, 1), (3, 3), (3, 5), (4, 1), (4, 3), (4, 5), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (6, 5)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (1, 4), (1, 6), (2, 0), (2, 1), (2, 2), (2, 4), (2, 6), (3, 0), (3, 2), (3, 4), (3, 6), (4, 0), (4, 2), (4, 4), (4, 6), (5, 0), (5, 6), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 6)]"
images/1512/maze_1512.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;0;0;0;0;1
1;1;1;0;1;1;1;1;1;0;1;0;1
1;0;0;0;1;0;0;0;0;0;1;0;1
1;0;1;1;1;0;1;1;1;1;1;0;1
1;0;1;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;0;1;1;1;0;1;0;1
1;0;0;0;1;0;1;0;0;0;1;0;1
1;1;1;0;1;0;1;0;1;1;1;0;1
1;0;1;0;0;0;1;0;0;0;0;0;1
1;0;1;1;1;1;1;0;1;1;1;1;1
1;0;0;0;0;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;1;1;E;1","(1, 0)","(12, 11)",13x13,73,96,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(11, 11)]","[(12, 10), (12, 12)]","[(1, 0), (1, 1), (1, 2), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (2, 3), (2, 9), (2, 11), (3, 1), (3, 2), (3, 3), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 11), (4, 1), (4, 5), (4, 11), (5, 1), (5, 3), (5, 4), (5, 5), (5, 7), (5, 8), (5, 9), (5, 11), (6, 1), (6, 5), (6, 9), (6, 11), (7, 1), (7, 2), (7, 3), (7, 5), (7, 7), (7, 8), (7, 9), (7, 11), (8, 3), (8, 5), (8, 7), (8, 11), (9, 1), (9, 3), (9, 4), (9, 5), (9, 7), (9, 8), (9, 9), (9, 10), (9, 11), (10, 1), (10, 7), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 11), (12, 11)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (1, 4), (1, 12), (2, 0), (2, 1), (2, 2), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 10), (2, 12), (3, 0), (3, 4), (3, 10), (3, 12), (4, 0), (4, 2), (4, 3), (4, 4), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 12), (5, 0), (5, 2), (5, 6), (5, 10), (5, 12), (6, 0), (6, 2), (6, 3), (6, 4), (6, 6), (6, 7), (6, 8), (6, 10), (6, 12), (7, 0), (7, 4), (7, 6), (7, 10), (7, 12), (8, 0), (8, 1), (8, 2), (8, 4), (8, 6), (8, 8), (8, 9), (8, 10), (8, 12), (9, 0), (9, 2), (9, 6), (9, 12), (10, 0), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (11, 0), (11, 12), (12, 0), (12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (12, 12)]"
images/0111/maze_0111.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;1;0;0;0;0;0;0;0;1
1;0;1;0;1;0;1;0;1;1;1;1;1;0;1
1;0;0;0;1;0;1;0;0;0;1;0;0;0;1
1;1;1;1;1;0;1;0;1;0;1;0;1;1;1
1;0;0;0;1;0;1;0;1;0;1;0;1;0;1
1;0;1;0;1;0;1;1;1;0;1;0;1;0;1
1;0;1;0;0;0;0;0;0;0;1;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1","(1, 0)","(7, 14)",9x15,57,78,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(7, 13)]","[(6, 14), (8, 14)]","[(1, 0), (1, 1), (1, 3), (1, 4), (1, 5), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (2, 1), (2, 3), (2, 5), (2, 7), (2, 13), (3, 1), (3, 2), (3, 3), (3, 5), (3, 7), (3, 8), (3, 9), (3, 11), (3, 12), (3, 13), (4, 5), (4, 7), (4, 9), (4, 11), (5, 1), (5, 2), (5, 3), (5, 5), (5, 7), (5, 9), (5, 11), (5, 13), (6, 1), (6, 3), (6, 5), (6, 9), (6, 11), (6, 13), (7, 1), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 11), (7, 12), (7, 13), (7, 14)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (1, 2), (1, 6), (1, 14), (2, 0), (2, 2), (2, 4), (2, 6), (2, 8), (2, 9), (2, 10), (2, 11), (2, 12), (2, 14), (3, 0), (3, 4), (3, 6), (3, 10), (3, 14), (4, 0), (4, 1), (4, 2), (4, 3), (4, 4), (4, 6), (4, 8), (4, 10), (4, 12), (4, 13), (4, 14), (5, 0), (5, 4), (5, 6), (5, 8), (5, 10), (5, 12), (5, 14), (6, 0), (6, 2), (6, 4), (6, 6), (6, 7), (6, 8), (6, 10), (6, 12), (6, 14), (7, 0), (7, 2), (7, 10), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14)]"
images/1487/maze_1487.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;0;0;0;0;0;0;1
1;1;1;0;1;1;1;1;1;1;1;0;1;1;1
1;0;1;0;0;0;1;0;0;0;1;0;0;0;1
1;0;1;1;1;0;1;0;1;0;1;1;1;0;1
1;0;0;0;0;0;0;0;1;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1","(1, 0)","(5, 14)",7x15,43,62,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(5, 13)]","[(4, 14), (6, 14)]","[(1, 0), (1, 1), (1, 2), (1, 3), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (2, 3), (2, 11), (3, 1), (3, 3), (3, 4), (3, 5), (3, 7), (3, 8), (3, 9), (3, 11), (3, 12), (3, 13), (4, 1), (4, 5), (4, 7), (4, 9), (4, 13), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 9), (5, 10), (5, 11), (5, 12), (5, 13), (5, 14)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (1, 4), (1, 14), (2, 0), (2, 1), (2, 2), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (2, 13), (2, 14), (3, 0), (3, 2), (3, 6), (3, 10), (3, 14), (4, 0), (4, 2), (4, 3), (4, 4), (4, 6), (4, 8), (4, 10), (4, 11), (4, 12), (4, 14), (5, 0), (5, 8), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (6, 12), (6, 13), (6, 14)]"
images/1453/maze_1453.jpg,"1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;1
1;0;1;0;1;1;1;0;1
1;0;1;0;1;0;0;0;1
1;0;1;0;1;0;1;1;1
1;0;0;0;1;0;1;0;1
1;1;1;1;1;0;1;0;1
1;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1","(1, 0)","(7, 8)",9x9,33,48,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(7, 7)]","[(6, 8), (8, 8)]","[(1, 0), (1, 1), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (2, 1), (2, 3), (2, 7), (3, 1), (3, 3), (3, 5), (3, 6), (3, 7), (4, 1), (4, 3), (4, 5), (5, 1), (5, 2), (5, 3), (5, 5), (5, 7), (6, 5), (6, 7), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (1, 2), (1, 8), (2, 0), (2, 2), (2, 4), (2, 5), (2, 6), (2, 8), (3, 0), (3, 2), (3, 4), (3, 8), (4, 0), (4, 2), (4, 4), (4, 6), (4, 7), (4, 8), (5, 0), (5, 4), (5, 6), (5, 8), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 6), (6, 8), (7, 0), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (8, 5), (8, 6), (8, 7), (8, 8)]"
images/0383/maze_0383.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;0;0;0;0;0;0;0;0;1
1;1;1;1;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;0;0;0;0;1;0;1
1;0;1;1;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;1;0;1
1;0;1;1;1;0;1;0;1;0;1;0;1
1;0;0;0;1;0;0;0;1;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1","(1, 0)","(7, 12)",9x13,49,68,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(7, 11)]","[(6, 12), (8, 12)]","[(1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (2, 11), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 11), (4, 1), (4, 11), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 7), (5, 8), (5, 9), (5, 11), (6, 1), (6, 5), (6, 7), (6, 9), (6, 11), (7, 1), (7, 2), (7, 3), (7, 5), (7, 6), (7, 7), (7, 9), (7, 10), (7, 11), (7, 12)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (1, 12), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 12), (3, 0), (3, 10), (3, 12), (4, 0), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7), (4, 8), (4, 9), (4, 10), (4, 12), (5, 0), (5, 6), (5, 10), (5, 12), (6, 0), (6, 2), (6, 3), (6, 4), (6, 6), (6, 8), (6, 10), (6, 12), (7, 0), (7, 4), (7, 8), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (8, 5), (8, 6), (8, 7), (8, 8), (8, 9), (8, 10), (8, 11), (8, 12)]"
images/1395/maze_1395.jpg,"1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
S;0;0;0;1;0;0;0;1;0;0;0;0;0;1
1;1;1;0;1;0;1;0;1;0;1;0;1;1;1
1;0;1;0;0;0;1;0;1;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;0;0;0;0;1
1;1;1;1;1;0;1;1;1;1;1;1;1;0;1
1;0;0;0;0;0;1;0;0;0;1;0;0;0;1
1;0;1;1;1;1;1;0;1;0;1;0;1;1;1
1;0;0;0;0;0;0;0;1;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1;1;1;1;1;1;1","(1, 0)","(9, 14)",11x15,71,94,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(9, 13)]","[(8, 14), (10, 14)]","[(1, 0), (1, 1), (1, 2), (1, 3), (1, 5), (1, 6), (1, 7), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (2, 3), (2, 5), (2, 7), (2, 9), (2, 11), (3, 1), (3, 3), (3, 4), (3, 5), (3, 7), (3, 9), (3, 11), (3, 12), (3, 13), (4, 1), (4, 7), (4, 13), (5, 1), (5, 2), (5, 3), (5, 4), (5, 5), (5, 7), (5, 8), (5, 9), (5, 10), (5, 11), (5, 12), (5, 13), (6, 5), (6, 13), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 7), (7, 8), (7, 9), (7, 11), (7, 12), (7, 13), (8, 1), (8, 7), (8, 9), (8, 11), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 9), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (1, 4), (1, 8), (1, 14), (2, 0), (2, 1), (2, 2), (2, 4), (2, 6), (2, 8), (2, 10), (2, 12), (2, 13), (2, 14), (3, 0), (3, 2), (3, 6), (3, 8), (3, 10), (3, 14), (4, 0), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 8), (4, 9), (4, 10), (4, 11), (4, 12), (4, 14), (5, 0), (5, 6), (5, 14), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 6), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (6, 12), (6, 14), (7, 0), (7, 6), (7, 10), (7, 14), (8, 0), (8, 2), (8, 3), (8, 4), (8, 5), (8, 6), (8, 8), (8, 10), (8, 12), (8, 13), (8, 14), (9, 0), (9, 8), (10, 0), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (10, 12), (10, 13), (10, 14)]"
images/1054/maze_1054.jpg,"1;1;1;1;1;1;1;1;1
S;0;1;0;0;0;0;0;1
1;0;1;1;1;1;1;0;1
1;0;1;0;0;0;0;0;1
1;0;1;0;1;1;1;0;1
1;0;0;0;1;0;1;0;1
1;1;1;1;1;0;1;0;1
1;0;0;0;0;0;0;0;E
1;1;1;1;1;1;1;1;1","(1, 0)","(7, 8)",9x9,33,48,1,2,1,2,"[(1, 1)]","[(0, 0), (2, 0)]","[(7, 7)]","[(6, 8), (8, 8)]","[(1, 0), (1, 1), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (2, 1), (2, 7), (3, 1), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (4, 1), (4, 3), (4, 7), (5, 1), (5, 2), (5, 3), (5, 5), (5, 7), (6, 5), (6, 7), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8)]","[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (1, 2), (1, 8), (2, 0), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 8), (3, 0), (3, 2), (3, 8), (4, 0), (4, 2), (4, 4), (4, 5), (4, 6), (4, 8), (5, 0), (5, 4), (5, 6), (5, 8), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (6, 6), (6, 8), (7, 0), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (8, 5), (8, 6), (8, 7), (8, 8)]"
